738	433
1274	486
710	402
1012	813
1037	768
1136	933
786	2568
1036	769
40	2050
924	2553
607	1441
1110	2018
1056	2358
404	2890
1253	532
782	2578
1069	2049
1072	2046
1072	2565
809	2585
913	161
913	3127
1296	692
882	1566
882	2546
914	2556
928	2555
946	2283
1087	988
1034	770
659	238
1150	925
370	2826
1013	2375
378	2628
1076	2093
770	385
643	335
887	2541
922	2552
455	2564
896	159
169	1501
358	2838
1066	2036
881	2544
564	2114
1134	936
375	2636
35	2039
663	241
279	2108
1173	899
756	341
23	1437
778	2574
123	1740
1259	456
468	2134
1006	796
1068	2023
667	212
1023	786
500	300
500	2563
1108	964
