1471	777
1680	1985
886	1899
844	775
11	2010
1430	1475
1686	2268
151	1960
481	571
542	1035
2048	314
2246	1108
1043	1951
43	672
1081	1980
676	1936
234	2207
2235	447
2289	1877
1425	2196
1298	1086
2392	1427
143	301
430	1113
236	1714
2096	1472
1148	1402
15	1132
1614	2046
1667	16
1115	1425
2443	1784
2202	1324
2412	1000
37	1199
1411	1230
1037	642
269	219
434	675
1349	1082
1054	1155
1249	538
692	1761
638	1006
1323	2089
957	2101
1740	169
2251	2055
171	1130
1061	1284
224	633
1540	1408
110	336
298	953
2606	1153
681	2073
545	1160
901	2053
2510	1065
1877	1865
1618	1283
1395	1632
616	1348
1763	1499
2310	1477
2447	421
1290	385
1644	459
30	18
1857	759
2580	616
2550	1272
1872	1174
1313	617
2319	2052
365	2277
2372	993
881	467
1192	1731
2378	1028
195	888
664	1094
961	982
1741	66
1193	2270
805	637
72	1087
841	1517
1091	1168
1194	2177
1777	79
1080	320
296	1355
10	2289
103	950
145	685
508	1233
2278	1786
2422	1825
1668	260
1684	1381
2524	1542
859	716
1611	631
1856	1820
