122	75
40	69
107	125
93	23
4	108
115	124
43	88
44	6
128	7
11	83
127	3
0	38
126	29
7	102
33	4
84	8
59	26
15	1
19	84
47	55
67	25
56	12
69	47
114	79
75	17
97	118
39	57
119	97
68	127
17	107
34	109
6	62
36	95
27	5
112	74
101	110
14	31
5	32
73	50
120	121
90	70
9	98
64	111
55	15
35	78
82	105
121	94
61	14
60	129
54	42
118	27
53	35
13	114
63	41
1	120
23	82
32	49
81	113
16	11
88	24
51	93
116	67
100	87
83	34
12	89
111	21
124	68
96	101
26	99
105	33
30	85
65	103
71	130
113	22
72	13
31	28
10	71
86	104
28	16
129	106
94	30
78	2
102	18
89	9
103	46
104	119
48	92
92	19
57	51
45	73
123	112
62	66
49	45
79	96
21	43
108	91
22	115
91	80
76	100
50	65
70	90
18	77
95	116
80	76
2	0
41	123
130	40
3	63
66	20
117	72
106	128
37	81
110	64
125	86
98	60
24	117
85	10
