479	1208
1117	1074
400	2115
1356	332
1545	1888
1983	2098
615	1417
1128	134
496	177
1050	1320
2541	119
2561	569
2539	416
17	1808
591	120
789	178
1175	355
2078	86
2604	1334
107	799
706	345
1670	205
727	640
1967	1265
751	236
1382	1994
605	893
2517	1674
209	2184
546	1874
1105	1900
1553	939
1111	1645
1075	125
425	1187
368	1921
2589	431
1547	457
1769	693
478	2059
822	1085
1559	1723
2208	1922
2181	231
1106	1238
1292	1843
990	1644
1693	217
665	2264
644	591
1489	365
2176	490
2588	1956
670	587
2563	2056
560	1302
1098	689
261	1931
543	204
299	335
1140	1547
1481	1048
367	1410
1811	481
27	1418
2464	269
1507	1049
1379	1792
1587	1738
893	478
2110	1347
168	1821
1255	2278
428	285
232	213
2113	391
23	1149
2337	1830
562	235
2036	1870
2389	417
1786	100
1393	241
2357	188
2424	620
1400	2019
2158	1518
1866	249
2189	726
2152	1166
2018	1923
158	1044
1648	614
765	1672
46	592
2452	1511
2095	1962
314	1274
243	1778
625	978
1757	1476
1060	1221
1886	1986
258	1211
5	49
611	2092
2046	582
1032	968
690	262
971	1152
1415	2255
1112	1299
410	973
2020	1379
2411	921
561	1992
1818	194
