1488	1991
649	1483
935	1171
1380	2202
520	180
1465	2262
141	2201
2192	1422
1519	1289
2086	14
1024	1698
1221	1616
2024	425
2071	627
1649	74
1347	952
710	94
1601	2067
2120	769
661	1836
745	1796
702	1173
1969	881
815	1145
375	1635
134	699
581	267
1138	780
524	1224
1147	819
2141	861
942	744
2444	969
1548	2291
1831	2279
1482	1405
1141	149
2365	1838
1484	872
1753	589
2260	523
695	420
967	2219
2223	203
2615	1406
2267	108
896	837
512	1869
2129	1114
1089	104
1870	1938
2219	1807
442	423
386	669
2368	925
429	1364
1899	904
604	422
1954	1323
1247	1458
1299	2057
431	1181
792	71
612	139
1052	1693
330	456
1631	1097
2583	598
363	1214
310	292
1325	1702
2382	1078
642	452
926	494
153	2211
1377	518
705	513
147	463
2518	1413
1241	1576
2204	1249
312	1699
77	1651
2472	1109
590	36
864	1222
1841	397
76	1209
2320	1250
1096	2246
1900	509
4	1450
99	2247
1674	466
519	743
226	1012
687	1855
1478	1457
2174	1593
2186	828
1452	2125
2358	869
1503	1967
88	652
1353	84
