2528	506
1681	531
419	974
2407	113
536	2031
2492	1124
2220	1794
176	1646
2040	687
2085	816
501	1571
1770	1605
2033	1090
2593	960
2167	1585
558	1879
2107	1934
1203	2158
1280	1755
1254	1452
2312	487
1464	2068
1820	1653
2440	1126
144	1961
2004	1736
1281	364
50	1713
1151	1604
1053	1797
603	2072
2179	1254
1120	1092
948	1706
691	622
919	1507
2603	1947
1453	299
1048	1107
2327	572
1497	1118
863	1471
1058	43
245	1215
2272	368
129	1662
1849	2017
2527	286
237	1972
216	885
2000	1117
713	1342
555	2025
1779	1258
1428	1088
1038	1859
1109	65
2164	1973
2359	480
1367	1815
2238	1502
1362	1232
462	317
1429	250
1858	1095
2091	1772
1458	1933
2542	1212
898	495
2143	1073
2465	182
109	150
2298	1963
1809	1573
2487	469
273	2285
113	507
548	1367
336	2169
2147	1864
34	1147
1018	1295
366	1719
791	948
2456	1154
347	954
652	1520
929	2233
2466	1510
1207	802
869	734
744	1072
2226	875
486	1910
2285	725
1846	862
586	1062
426	1485
1613	2015
1892	304
797	755
60	832
1210	635
564	897
378	2276
533	1008
1132	181
1700	1725
535	584
252	971
463	3
1441	1618
165	341
432	1782
2340	1068
1007	1370
393	2250
602	1257
333	2077
