122	19
40	21
107	42
93	3
4	110
115	55
43	93
44	82
128	26
11	32
127	76
58	80
126	49
7	40
33	78
15	98
19	101
47	114
67	90
56	69
69	17
114	111
75	83
97	56
39	103
119	89
68	13
17	86
34	79
6	94
25	112
36	62
27	50
112	85
46	24
101	73
14	102
109	9
5	52
73	22
120	54
90	70
9	1
64	60
55	14
35	84
82	108
121	8
61	105
54	36
118	53
53	66
13	109
63	64
99	48
1	96
23	2
32	106
81	16
88	95
51	72
87	61
116	11
100	7
83	51
12	91
111	100
124	59
96	18
26	47
105	6
30	4
65	104
71	77
113	15
72	119
31	20
10	67
86	115
28	97
8	57
129	65
94	87
74	38
102	58
89	39
38	75
103	116
104	74
48	31
92	28
57	46
45	35
123	99
62	27
79	34
21	44
108	71
22	107
91	10
76	30
20	33
50	25
18	37
95	118
2	43
29	5
41	88
3	23
66	41
117	0
106	81
42	12
110	92
77	45
125	68
98	117
24	63
85	113
