122	58
40	76
4	73
115	98
44	82
128	97
11	40
127	69
0	25
58	39
7	71
33	49
84	67
15	53
19	94
47	104
67	102
56	1
114	92
97	33
17	93
34	42
6	75
25	79
36	70
27	100
112	50
46	83
101	74
14	31
109	4
120	44
90	63
9	62
64	101
35	9
82	72
121	56
61	87
60	17
53	2
13	7
63	59
99	26
1	18
32	61
81	15
16	23
88	30
87	3
100	65
83	13
12	96
124	0
96	89
26	99
30	12
65	20
71	5
113	64
31	37
10	19
86	27
28	91
8	35
94	106
78	103
74	10
102	81
89	8
38	24
103	90
104	28
48	105
92	43
57	95
123	16
62	38
49	86
79	57
21	6
22	55
76	78
20	41
50	68
18	51
95	66
80	47
2	85
29	88
130	80
3	22
117	77
106	60
42	14
110	48
77	84
125	107
98	11
24	46
85	45
