31	583
1	1069
125	1301
48	883
48	592
29	721
81	608
119	145
118	242
6	1120
85	910
91	1158
58	863
54	334
74	892
74	982
3	327
46	1088
110	400
60	1106
60	69
116	662
116	257
75	1183
117	100
27	1352
76	211
24	1300
16	1181
66	984
66	1047
66	817
17	1029
35	639
126	89
98	1298
53	1271
114	390
65	979
47	162
93	656
83	663
23	152
18	965
43	773
21	509
30	434
10	673
78	40
67	210
92	508
123	1173
28	883
105	1005
89	514
41	201
12	1038
55	763
55	1164
112	728
14	845
61	750
8	391
0	353
9	1089
9	642
84	314
108	1286
96	308
22	1061
42	629
4	170
99	28
88	101
