1207	538
1039	766
1226	503
360	2856
655	231
1313	652
779	2573
779	2587
696	418
945	887
945	2822
976	838
976	1492
1161	910
1161	2506
1361	605
1361	963
1328	640
1185	562
985	819
1040	2350
319	3119
698	414
1304	712
1171	905
99	1680
25	1445
1204	586
64	2121
730	436
653	313
673	255
1271	467
54	2103
485	2434
1257	462
754	339
1157	913
1163	909
1078	741
1078	2100
587	2816
1152	918
1081	980
345	1520
1100	968
1100	2365
56	2099
354	2869
990	2243
365	2849
1203	590
38	2058
808	535
547	2877
1131	2172
395	2906
1116	952
719	446
323	3106
1201	585
383	2642
383	3099
112	1689
1104	958
