1496	1829
1173	448
2489	753
2454	504
2573	1847
1996	2011
1180	56
1521	1398
1584	2195
2543	2121
1029	970
246	1497
1517	2047
539	762
650	172
1909	2079
766	1135
572	1385
1104	1561
1707	424
2321	1175
1256	1357
459	1459
1854	992
1435	628
2197	1315
468	2038
2114	879
648	414
1047	1437
2156	961
656	1799
117	596
2217	1628
424	1813
1985	1983
309	1369
1493	2251
908	136
1574	326
778	1751
742	152
1881	558
1745	1754
467	1197
199	543
2462	2107
1031	1501
100	1058
137	1831
1366	374
65	39
905	1791
1215	215
1920	291
2500	1541
1946	2145
1135	906
135	1521
781	597
286	548
458	2118
1330	2117
1672	122
2087	491
2427	2260
2595	1026
1525	1810
331	1701
827	173
394	98
1170	709
2480	1849
1968	1276
403	1894
2281	1426
1189	1969
2536	337
1206	1728
2146	1091
326	294
1209	822
1821	1345
1603	645
408	1774
521	2139
2570	2227
2317	2061
1490	1851
2488	48
1169	1195
2200	946
1475	1416
839	998
1516	643
2151	1225
374	383
