122	74
40	18
107	30
93	20
4	76
115	82
44	2
128	54
11	93
127	90
0	37
58	59
126	84
7	31
33	7
84	86
59	43
15	53
19	63
47	17
67	44
56	51
114	58
75	38
97	26
39	49
119	83
17	33
34	16
6	57
25	36
36	71
27	24
46	64
101	73
109	81
73	52
120	95
90	5
9	12
64	67
55	6
82	23
54	68
118	46
53	21
99	87
1	60
23	41
32	75
81	14
16	0
88	70
51	9
87	10
111	62
96	92
26	34
30	61
65	25
71	22
113	89
72	88
31	4
10	19
86	96
8	40
129	72
78	65
74	8
89	3
38	29
103	77
104	48
92	79
57	56
45	80
123	13
49	66
22	42
76	11
50	32
70	50
18	28
95	69
2	91
3	94
66	85
117	78
106	1
37	45
42	35
110	55
77	39
125	27
24	47
85	15
