1115	792
1115	1427
1115	1955
965	2314
1032	2325
616	1514
795	2594
1287	1035
1197	575
548	2302
1105	782
1105	2009
1105	2490
1105	2510
1190	1026
1190	1083
1190	2426
1190	2468
532	922
532	2516
522	2847
312	577
828	2759
561	2386
915	158
1340	648
609	900
609	2188
960	2296
1028	2333
505	2162
426	2334
744	360
1264	1040
1264	2273
1264	2399
1264	2752
1015	2401
62	2127
1284	1039
1284	1052
1284	1062
1284	1080
571	3027
1223	561
1198	2
617	214
1269	783
1269	1433
1269	2400
422	2374
539	0
539	2874
1310	663
24	1439
1008	1534
1154	2122
760	397
993	2472
589	2367
589	3038
320	2329
320	3055
1124	2183
179	1543
36	2037
1022	793
501	808
