475	911
1712	1845
441	1363
2056	2209
1990	1489
190	1743
1225	17
554	153
497	2022
2050	270
1265	1603
2030	2208
18	1164
1669	839
1384	1495
1782	942
1598	221
1609	2116
2253	298
290	470
302	820
2499	814
1344	792
409	788
175	1234
975	1625
2348	1636
2185	1101
529	477
105	2037
449	586
1451	761
58	147
1468	256
2367	1805
2009	1271
903	646
26	1431
748	618
2195	1932
872	1057
2011	692
1275	671
1784	1989
1766	1011
2507	621
1758	707
1582	1013
2302	346
411	1823
1028	27
1616	1907
1651	694
2404	1163
63	809
2428	683
1235	126
2426	1038
2503	1789
414	1567
1897	367
1067	673
448	913
999	1312
1944	793
1620	1105
1974	468
1134	2026
259	2192
1852	1441
626	710
1578	2001
1401	1280
106	785
2579	1844
509	403
911	1709
2385	1157
320	1442
940	1201
1918	1469
174	965
1229	664
391	1100
2284	284
1226	2008
2532	1374
1276	1905
2254	121
2124	966
954	884
1102	1669
1859	807
208	1018
828	655
2558	1167
1942	1683
1891	54
2566	1615
1131	92
1286	146
2266	528
969	133
440	2
2210	1440
2230	2265
956	1196
332	1643
2027	1966
1945	611
592	1878
2417	843
