39	300
31	885
125	928
100	735
100	1230
48	475
32	805
107	660
91	441
74	916
56	22
3	357
46	980
110	438
63	1295
116	1599
116	1107
116	63
75	959
127	90
117	397
122	1559
76	223
103	589
124	1307
95	1093
15	105
15	452
77	27
77	1157
98	780
53	1056
80	18
114	1527
114	147
65	446
47	1587
93	1664
26	988
20	703
83	1582
23	553
23	725
57	96
11	248
18	75
43	1400
43	1474
43	1401
21	121
30	985
30	1312
113	385
73	595
10	1063
78	34
67	604
123	1000
123	1439
28	398
105	1444
89	274
89	1399
41	126
12	1682
109	995
55	1299
72	466
72	276
112	1601
44	1497
64	623
40	221
8	272
9	729
19	148
22	661
42	271
34	652
4	1061
88	1025
