675	12
1440	1031
871	2081
14	2106
446	545
169	1987
1017	1977
2051	1790
2035	612
2077	1532
1855	296
1748	1430
578	2248
75	719
1270	766
767	271
1470	1
2324	1803
1912	415
1183	857
465	1003
1272	460
1095	1739
1657	1005
1051	1019
2140	781
1157	2244
610	1595
433	565
2448	28
2613	535
1447	2205
24	159
268	1964
1876	2030
1571	90
1767	2028
2173	1889
1833	981
987	1675
1239	1832
2261	1505
1222	392
1218	1227
2088	1647
2271	776
381	281
2136	361
1320	1684
1094	876
1874	201
1359	1868
970	1850
396	1377
39	914
1964	1525
1512	1282
2423	2171
92	1375
918	47
2154	1162
2286	1359
1802	579
623	2188
1572	1362
1124	29
1569	95
2043	1737
371	1863
1294	1134
1875	2254
1682	388
2450	198
1208	275
1883	715
2227	2091
2526	1439
215	1777
2234	2168
289	1697
595	445
2467	714
1108	1881
1879	303
279	1401
2128	2016
1727	1937
773	1678
1099	1666
1396	2287
1824	32
1034	1371
1638	1642
1190	2221
2557	1368
13	1223
1264	1151
974	395
2460	2159
1158	175
1703	729
427	902
281	2094
1008	282
887	2002
323	24
