335	3040
59	2119
996	835
28	2000
351	2858
45	2060
1212	548
948	2282
1359	609
19	1237
1350	595
1330	639
1233	513
832	2768
1347	598
1086	2077
674	256
32	2008
861	2054
37	2031
695	2778
964	871
853	2440
836	2700
836	2769
836	2893
22	1435
1062	2063
1016	780
697	2780
1117	1431
484	2807
1010	2379
453	2133
527	2807
660	235
703	2787
178	1548
1351	596
268	3128
699	415
458	2619
75	1594
75	1921
831	2767
1248	1065
709	2786
1247	516
1209	542
445	2161
47	2076
1194	573
103	1659
49	2072
630	274
349	2862
1228	500
583	149
583	2194
734	435
691	2781
1151	2126
364	2391
364	2395
717	451
