487	801
669	2099
1448	476
902	610
2072	1484
976	1186
2212	277
1201	1123
1012	2167
47	1133
1011	790
2058	1399
2032	1451
1577	232
1882	112
764	237
81	170
186	102
1812	1138
737	1423
1814	1496
1476	216
2333	2007
910	1474
155	659
2521	1435
1301	764
1100	2153
132	1660
1575	1314
1123	1949
1166	1591
1126	199
955	1957
1715	959
1433	878
2106	2281
2586	2166
793	1061
994	817
1392	708
42	845
2315	379
1162	937
2386	1548
1796	842
2304	123
1756	722
723	1560
567	1456
2313	1771
913	1004
2135	2113
1660	72
843	850
1884	1544
2252	1247
1885	1185
473	23
915	482
1880	1852
52	1680
2486	171
2028	556
397	1016
1637	2272
1444	1673
1295	1206
2328	1303
278	164
2169	1578
1069	905
1371	1776
1066	2210
1523	1263
2439	96
306	1522
2331	1014
412	1523
2201	957
418	1529
931	38
1724	1763
899	1814
1258	11
1202	1592
2537	625
1799	1976
701	789
1843	81
1623	1275
937	1550
1624	488
1906	1395
714	472
1303	2237
1103	382
395	2165
1861	1421
1045	131
1647	1621
2045	1188
1560	1267
272	585
2256	1115
1683	1341
673	1322
2485	9
301	1968
1520	1530
398	1396
2145	935
1370	2003
