122	77
40	74
107	19
93	15
4	103
115	79
43	105
44	112
128	67
11	44
127	89
0	96
126	7
7	126
33	98
84	12
59	17
15	61
19	58
67	76
56	46
69	54
114	86
75	57
97	81
39	16
119	88
68	48
17	10
6	104
25	124
36	84
27	28
112	110
46	90
101	31
14	18
109	24
5	70
73	36
120	127
90	9
9	115
64	100
55	3
35	11
82	71
61	83
54	87
118	23
53	62
13	106
63	92
1	69
23	97
32	64
81	2
16	35
88	75
51	30
87	108
116	78
100	99
83	33
12	27
111	52
124	66
96	59
26	22
105	41
30	109
65	93
71	101
113	80
31	1
10	6
86	50
8	125
129	72
94	4
78	8
74	113
102	65
89	25
38	0
104	68
48	94
57	118
45	42
123	85
62	56
49	102
79	119
21	29
108	21
22	13
91	20
76	60
20	32
50	82
70	53
80	114
2	49
41	55
130	91
3	95
66	116
52	117
117	26
106	51
37	47
42	5
110	107
