2533	124
655	319
1935	498
2501	393
1198	2093
1710	2136
1564	1679
2549	2256
0	117
1803	705
2547	1769
1044	258
345	1556
782	1941
1056	338
2611	1237
696	1875
1829	577
768	1170
295	757
1987	532
2356	461
1921	1287
2190	868
2006	89
2342	1387
549	295
120	1259
2063	1944
573	1330
641	1043
583	288
1979	903
2225	1243
1413	682
415	1468
816	1707
986	626
874	1654
1310	594
1146	5
849	717
2525	1721
1810	1069
762	2082
2270	1527
794	68
2435	1665
1026	794
1592	1110
846	435
2081	1419
218	1036
355	2120
1410	1210
1364	1338
2080	377
2475	1245
2540	2259
1087	166
1420	670
84	1627
288	1515
1834	601
444	1854
1326	2230
619	154
538	1042
1376	1901
2582	1305
1402	2005
1342	362
307	2161
1414	58
1383	394
138	111
2433	667
703	1297
880	1999
772	962
1200	115
2025	1242
2329	1563
716	2012
329	1251
921	400
1590	2164
1386	1853
308	297
1076	1919
729	1021
2343	559
2098	268
890	865
1357	1950
594	2143
150	252
2057	1533
1828	623
2265	2224
979	156
678	1629
420	1051
2362	107
1010	1890
2434	615
1082	1535
1374	1842
