122	63
40	84
93	9
4	37
115	49
44	98
128	86
11	85
127	46
0	66
58	106
126	96
33	22
84	59
59	88
19	108
47	117
67	93
56	27
69	43
114	47
75	52
97	13
39	95
119	71
68	69
17	36
34	72
6	39
25	24
36	19
27	1
112	109
46	81
101	8
14	20
109	16
73	34
120	32
90	92
9	40
64	5
55	64
35	30
121	118
61	104
118	54
53	7
13	76
63	3
99	2
1	50
23	74
32	10
81	53
16	17
88	89
51	4
87	90
116	12
100	78
83	15
111	105
124	42
96	67
26	115
105	11
30	29
65	110
71	35
113	28
72	56
31	23
10	80
86	120
28	44
8	26
129	91
94	31
78	97
74	83
102	73
89	116
38	68
103	113
104	79
48	14
92	57
57	77
45	102
123	18
62	112
49	114
79	6
21	51
108	21
22	70
91	33
76	41
20	111
50	38
70	101
18	119
95	62
2	58
29	61
41	87
130	48
3	103
66	82
52	0
117	75
106	45
37	99
42	55
110	65
77	94
125	100
98	60
24	107
