469	2480
935	613
935	2179
935	3008
783	2173
333	2177
525	237
612	2299
536	145
536	750
908	165
543	371
464	2494
516	893
594	606
927	178
1235	508
572	1564
1199	580
1199	1663
267	2503
272	2372
615	368
1170	2156
1186	566
830	972
602	946
588	558
250	2154
546	1696
1130	939
506	381
574	3029
1282	355
1282	2377
6	1923
954	2292
412	182
1101	1368
897	452
559	326
216	485
592	257
562	954
741	358
452	2524
608	531
803	953
1177	945
1177	1496
26	372
26	3032
661	242
620	190
620	798
620	2308
620	3019
923	176
519	2423
504	2603
350	917
465	430
1349	254
736	4
736	426
736	3017
565	324
670	224
892	800
892	2791
1262	192
722	2802
