2016	1380
2461	1260
382	2058
522	537
947	2236
647	1767
1167	325
499	165
2592	349
1005	795
719	684
492	2112
1552	2075
722	1710
1604	1639
1694	313
2283	1688
1739	573
1775	870
2483	1553
1837	427
2442	1022
2172	1598
239	813
1597	1360
1139	229
1529	1656
1656	557
944	680
157	1822
1959	1970
525	639
2332	975
1999	83
1049	242
2268	441
1223	496
627	1588
830	1264
980	1664
196	712
2083	1337
730	741
399	658
1539	2193
2123	0
1646	894
1851	1734
1070	1039
2418	2100
684	2070
364	1268
1426	1727
547	2222
939	2045
1000	261
1927	2085
922	1316
2155	462
1759	2108
1783	2035
2482	387
1805	1764
618	1298
2079	666
98	1908
1046	37
2553	1023
1922	2172
2354	704
1941	1750
2420	797
2171	825
2209	1827
2429	436
1230	1415
667	2152
1505	2198
1752	1183
1333	354
1607	1607
2121	1893
380	1070
1327	540
71	1926
1706	1649
62	1240
2360	1886
1130	1241
639	218
511	483
2055	519
1250	554
1196	1030
1947	1779
121	1687
1153	798
488	2062
1421	1029
2125	1235
850	560
