2084	8987
502	11435
1937	8500
2089	7048
2265	18698
303	19299
1353	6819
2540	5175
164	18937
2096	2974
2503	20051
1792	8494
1208	18170
1208	3254
1208	16935
317	1082
765	15415
1578	3323
1487	3573
1295	6405
1320	884
2013	9226
1022	12116
1672	9027
2369	20052
1011	13413
723	1689
723	9675
41	6816
2039	7443
2522	3324
215	6601
1901	10882
1367	12146
1651	13804
1219	14406
2158	9026
1761	4576
1761	12647
2519	2668
920	3246
828	10887
2119	20314
323	1244
1009	780
2230	12949
2188	2671
1813	1607
1813	3253
1997	12451
1516	888
309	19291
1112	10800
476	2717
1298	8455
1473	3250
1473	3248
2328	16352
191	1243
191	11197
26	537
694	20006
1391	2976
1370	5172
1402	20183
114	9223
1065	10600
