658	21942
2550	15807
1939	20177
816	11998
1877	2927
2379	264
2379	10267
470	10874
1771	235
2193	5682
2193	9730
1037	12168
1424	8192
2315	9548
173	1249
1340	8496
1286	16535
1083	20644
2264	19007
328	14369
780	14278
319	21483
2539	10705
1347	12431
2461	13243
588	20108
1405	14894
1980	4278
1980	1502
1315	7783
1315	15122
1315	21112
80	6526
446	5774
738	18197
394	1767
1153	13245
1153	9237
1119	3471
2164	3694
1748	17507
614	22045
1681	13297
1261	8266
1938	19138
2353	13476
681	20251
1448	7902
2107	8358
2356	5527
1986	6413
2196	19484
2196	17366
2216	17494
2216	20675
42	172
229	13258
595	14869
395	99
2397	10117
1454	10760
615	17519
2257	8356
522	14014
1385	17536
