980	849
60	2106
1276	491
716	2828
496	1643
18	1216
1128	938
161	1491
529	1600
829	2766
813	336
813	2623
723	441
652	318
1327	643
413	2873
20	1241
708	404
579	2532
321	3120
276	2996
276	3022
658	230
949	890
1094	976
1243	517
1243	616
1297	689
893	156
186	1518
1007	815
1147	928
963	869
1288	493
1217	553
681	267
768	382
1216	550
473	2485
1230	499
1346	604
969	837
359	2836
758	391
821	185
821	1561
1314	654
1314	971
1184	563
1263	458
1317	679
15	1970
764	387
1102	967
1254	527
835	2689
835	2914
684	244
767	379
631	2318
81	1592
