133	18758
107	12090
1539	4756
1944	828
692	18704
1868	4494
2478	16862
1863	21325
2531	19976
1218	5267
1652	14384
2485	8095
1418	14715
2276	12760
34	3067
1080	14454
2056	3067
1186	16092
447	13174
2295	21434
1504	4817
1014	7028
992	19592
604	15829
600	12881
600	4691
1324	912
2136	19006
2136	4705
69	14641
69	21809
1895	7660
448	13173
2165	21076
66	3668
2071	8814
1325	10507
1936	18140
1936	11295
737	6759
1349	12191
1349	4659
2516	20309
1197	4814
370	15071
603	21731
1613	17218
1610	10450
137	21120
1435	7324
2092	13767
788	14901
2412	7233
2335	8279
1663	10771
645	6760
1766	5888
973	21568
1968	10524
1968	21511
1140	9097
512	9060
648	4759
630	12817
1552	9156
1883	19123
861	11942
