987	825
933	2549
1158	912
1083	983
1289	494
1256	460
1301	717
647	311
544	286
1362	608
578	2821
605	998
1159	2117
1159	2491
310	3103
1293	700
781	2257
619	290
784	2577
162	1493
823	2600
481	2459
955	851
518	915
1169	906
1145	904
1145	2195
1316	659
1004	794
371	2518
759	393
759	1949
1021	791
438	2215
1280	482
645	332
437	2211
665	209
316	3095
512	2853
41	2043
606	2165
702	410
1337	651
486	2446
499	1580
675	258
534	2070
789	2493
789	2562
1298	698
1149	920
773	2206
632	273
632	924
225	2316
952	2285
570	795
570	2861
739	424
1196	576
798	671
798	1690
798	2588
1146	927
372	2827
1085	985
