1084	2067
1183	892
777	2575
693	2782
480	2457
601	2048
1043	755
903	989
903	2527
806	2581
1047	747
444	2159
641	333
641	545
700	412
794	709
794	2569
1294	703
1345	603
906	2559
1324	674
685	246
1064	2057
909	169
780	1502
780	2579
1245	518
1038	2339
791	2571
811	2582
707	2785
436	2217
436	2783
394	2909
636	277
636	2153
669	219
735	2931
610	2027
498	2547
1326	678
919	162
820	691
513	2055
1191	567
1090	973
55	2105
810	2586
347	2864
690	252
714	2784
1046	2348
1045	754
1035	2343
1001	2373
21	1434
898	2539
376	2638
967	2131
183	1555
819	2830
712	401
938	875
126	1820
368	2757
1080	2096
