2199	18138
2199	20395
5	10422
5	20932
1949	17302
7	1303
1717	17261
356	21591
1451	4719
1377	12161
1482	8566
1460	14498
872	15268
1946	1315
2266	1616
2266	13318
276	15426
2093	16311
2093	11400
9	2456
1194	14916
1467	16059
1772	2222
260	3777
455	19347
1248	16298
297	15653
1481	4162
1621	16058
2133	8990
2133	10434
1437	11704
563	18915
2024	18710
1400	14943
1400	18727
680	843
1074	20740
1038	5010
1038	19035
1841	2326
1841	18623
500	12544
1200	159
1200	19354
65	7156
65	11129
2099	12941
163	9824
163	123
205	10517
452	16645
2305	10515
997	4379
1287	15033
2147	2887
1457	8346
1396	2438
1579	11460
719	6972
983	18364
1753	16220
2097	21457
167	15437
1478	1766
151	691
2050	21912
539	11542
2407	12311
155	3446
1548	9245
925	21757
2416	5899
