1506	1575
1675	1261
1348	186
1561	322
945	859
1187	811
164	1467
2044	129
1588	437
2551	1436
1537	492
2263	1140
2599	434
115	91
811	1104
223	2110
2556	1657
599	987
1199	359
1274	1262
213	1860
251	724
413	1129
786	720
1868	2238
651	2014
1487	815
250	812
1652	1486
1062	2122
1122	2151
1659	1671
102	2163
1711	80
2393	1690
373	1447
2076	2032
776	2076
989	1809
1341	2199
1585	748
1266	2142
1227	1346
118	1244
292	674
1504	1528
229	576
227	686
1474	2178
2240	475
59	2187
1774	891
344	916
1632	1858
624	920
1309	2263
584	396
183	580
1332	1841
1971	886
857	1290
1591	128
2438	1602
491	193
1867	1610
1635	1695
352	988
1136	1148
2290	1555
1936	1386
262	2043
112	1735
2610	1689
1643	1388
1576	87
510	2097
1860	1504
790	1169
785	1329
2363	1559
1663	1321
1887	2078
177	8
835	1612
1750	1757
170	983
1514	1837
1768	1732
1714	1270
1819	1834
1116	2261
884	1358
832	1412
787	508
91	1328
182	638
1790	706
2131	225
1863	1952
283	371
1020	323
2191	1566
1556	2214
1268	863
1214	1536
1472	1136
369	1200
126	1319
2206	723
888	2006
1813	2066
1515	1730
845	702
1633	505
2353	1428
