1111	495
1111	1418
50	2090
1095	966
524	944
524	2680
870	2488
1308	713
264	263
264	2606
1075	991
83	1622
1031	763
1031	2857
978	842
8	1936
8	2328
1041	757
1241	523
959	861
1220	559
953	850
912	2561
875	2475
1291	701
42	2068
1093	1409
1093	2621
1093	2755
475	2462
839	2607
10	1953
656	229
944	2276
1009	817
885	119
837	902
1029	764
577	2146
577	2773
932	175
932	774
517	2649
182	1557
603	259
844	969
844	2463
1000	834
995	383
995	2253
625	294
429	2284
672	1519
672	2846
921	177
931	170
379	2644
1119	707
1119	2189
715	399
1096	1351
1096	2135
1096	2460
1343	645
421	2382
638	327
1265	470
1356	624
