2014	1526
180	1668
1965	1448
1908	266
1984	1705
191	183
1217	1340
1006	727
1536	874
2295	1914
21	1373
1172	321
342	2186
759	1897
577	2087
597	1146
217	2144
1302	2194
1781	784
282	1255
959	1804
809	1015
1923	1733
2222	2282
280	2140
588	1729
660	2249
528	2074
668	1988
125	272
949	274
1234	1641
402	2135
53	1433
1456	1172
1550	2185
293	2127
1485	737
870	316
1059	45
2311	1143
2377	484
2513	278
2305	1279
240	1583
2505	1882
747	287
1284	70
390	264
93	1712
2194	116
2376	972
582	446
2399	489
1760	856
1373	1294
965	1861
1416	2275
337	732
2100	2213
950	2183
1508	1404
385	207
1145	1545
2187	1096
803	2041
1978	479
1827	713
658	636
2089	934
1878	1252
1665	1537
2075	1765
1023	163
823	581
1832	654
1939	449
868	2029
1186	2223
404	1676
1754	2080
758	137
1795	1024
2269	1365
831	773
86	499
2478	381
358	665
2347	1335
1622	2242
733	853
2330	1056
589	432
894	474
2375	1116
2565	2039
139	1491
694	1077
2567	503
2316	265
1762	158
161	733
189	1494
1973	1383
1839	1009
2534	1246
1412	1793
855	1219
