122	49
40	111
107	36
93	7
4	99
115	62
43	109
44	1
128	105
0	53
7	5
33	6
84	14
47	89
67	101
56	117
69	2
114	58
75	75
97	72
39	63
119	91
68	119
17	13
34	82
6	8
25	121
112	51
46	4
101	122
14	65
109	55
5	90
73	92
120	0
90	79
9	24
64	113
55	70
35	32
82	52
121	34
61	23
60	16
54	110
118	88
53	61
13	45
99	67
1	68
23	85
32	103
16	50
51	116
87	94
116	57
100	98
83	74
12	97
124	71
96	81
26	19
105	95
30	46
65	9
113	3
31	106
10	21
28	86
8	83
129	44
94	120
78	25
102	104
89	93
38	112
103	69
104	84
48	15
92	59
57	78
45	38
123	60
49	87
79	107
21	17
108	102
22	20
91	11
76	56
20	39
50	48
70	100
18	54
95	76
80	80
2	47
41	73
130	18
3	35
66	96
52	43
117	66
106	22
110	12
77	77
98	10
24	108
85	64
