122	95
40	50
107	43
93	106
4	17
115	40
43	28
44	16
128	89
127	77
0	37
58	33
126	96
7	108
33	110
84	11
59	3
15	52
19	35
47	98
67	51
69	54
114	36
75	60
39	57
119	46
17	82
34	20
6	78
25	67
27	1
112	47
46	61
101	19
109	68
5	38
73	90
120	39
90	27
9	73
64	24
55	55
35	111
121	66
60	81
54	100
118	85
53	103
13	49
63	109
99	29
1	86
32	18
16	105
88	65
51	56
87	62
116	0
100	83
83	74
12	80
111	8
96	88
26	107
105	6
30	87
65	94
71	41
113	21
72	23
31	45
10	15
28	13
8	25
129	70
94	26
78	42
74	34
102	79
89	5
38	84
103	64
104	104
92	7
57	44
123	93
62	101
49	53
79	91
108	31
22	14
91	4
76	97
20	72
50	99
70	9
18	76
80	112
2	48
29	2
41	71
3	92
66	59
52	102
117	22
106	69
37	75
42	32
110	30
77	12
98	63
24	58
85	10
