639	7371
639	10128
1030	10555
750	10530
1142	14277
1843	9691
1843	4900
2405	18332
2405	8668
1976	12093
1380	20890
483	9130
481	986
2179	18387
25	6984
1987	10905
1987	16252
938	15252
1694	20397
1694	11026
1694	3793
330	16952
330	1599
1542	10127
235	21783
461	18389
862	5782
862	11818
803	4121
281	7824
810	1480
1501	5285
1356	11269
108	12441
108	21709
2125	16072
1368	12442
428	6990
2296	12892
864	11894
468	20645
2342	638
1624	5013
871	20288
95	10966
272	3965
54	6572
1107	12700
2253	11265
1461	3780
1884	17578
2344	6970
2344	14944
2344	4984
1439	19654
1439	1636
1522	21029
1522	1025
1846	15547
624	4039
2496	12024
1932	9095
1932	9016
801	8931
801	13029
2536	12333
1499	4637
1305	2558
2497	19525
1829	19353
548	3414
2183	10973
149	8943
2088	22025
2088	17263
86	7610
86	11617
937	19775
2139	101
2248	8368
656	10558
19	17429
19	13057
895	12463
945	3103
905	19636
