31	316
31	440
2	466
48	462
29	617
69	421
69	208
82	800
82	380
104	528
81	911
119	405
118	42
32	803
6	299
107	475
107	705
97	652
38	896
38	484
38	159
74	735
74	74
3	439
46	952
110	805
79	245
79	517
63	176
60	340
68	67
116	232
75	495
27	537
27	950
17	694
77	538
98	301
53	548
80	520
114	905
65	29
20	221
83	891
23	478
57	167
11	286
18	547
43	492
101	158
78	765
67	293
67	641
67	220
92	857
92	75
123	917
123	43
70	669
28	169
105	524
89	403
89	401
62	387
62	560
120	533
115	196
61	116
106	851
64	842
8	144
33	480
36	389
9	966
9	750
19	328
19	513
96	862
22	4
42	362
34	467
4	757
4	564
87	539
99	138
88	856
