529	17879
1510	19042
413	284
413	1677
530	18531
530	6615
880	5986
186	1928
662	17258
561	18152
2471	19283
1891	15304
1417	7248
1700	13659
2360	7249
2360	17905
2332	18200
2076	18297
1207	6898
1800	255
1277	1880
2006	13921
1506	16666
625	18443
1412	16818
1292	18602
1716	17396
1630	10851
1178	18153
1614	11350
2364	16366
2364	17915
1758	13845
1758	9789
264	16640
1163	6862
2224	14686
2156	14545
1684	17948
926	4426
829	8897
1957	17570
1966	656
991	12312
225	12627
53	17892
388	1450
2083	14539
919	17371
1394	19580
